siteID	name	address	cp	city	phone	lat	lng	email	prov	prov_abbr	open	opening_date	company_iban	company_bizum	company_phone	company_email	company_cif	company_name	company_address	services	schedule_rest	schedule_rest_week	schedule_rest_weekend	schedule_rest_sunday	schedule_rest_festive	schedule_mcexpress	schedule_mcexpress_week	schedule_mcexpress_weekend	schedule_mcexpress_sunday	schedule_mcexpress_festive	schedule_mcauto	schedule_mcauto_week	schedule_mcauto_weekend	schedule_mcauto_sunday	schedule_mcauto_festive	schedule_24h
75	Gerona	Centro Comercial Mas Gri | Parcela nº 4 | Ctra. Barcelona, s/n	17003	Gerona	972224397	41.9604	2.81153		Gerona	GI	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	10:00-00:00	10:00-00:00	10:00-00:00	10:00-00:00	false	false	false	false	false	true	10:00-02:00	10:00-02:00	10:00-02:00	10:00-02:00	false
169	Las Gavarras	Poligono Comercial Las Gavarras | Autovia Tarragona-Reus, km 4,5	43006	Tarragona	977552212	41.1317	1.20518		Tarragona	T	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Signature|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:00-23:30	12:00-00:00	12:00-23:30	12:00-23:30	false	false	false	false	false	true	12:00-23:30	12:00-01:00	12:00-23:30	12:00-23:30	false
95	Reus	Avda. María Fortuny, nº 59	43203	Reus	977772101	41.1587	1.11761		Tarragona	T	true	false	false	false	false	false				McAuto|Parking|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	00:00-00:00	00:00-00:00	00:00-00:00	00:00-00:00	false	false	false	false	false	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	
32	Salou	Pº Jaime I, nº 22	43840	Salou	977350200	41.0748	1.13959	salou.32@es.mcd.com	Tarragona	T	true	false	false	false	false	false				Signature|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:30-23:00	12:30-00:00	12:30-23:00	12:30-00:00	false	false	false	false	false	false	false	false	false	false	Sábado
120	Playa de Aro	Avenida S¿Agaró, nº 1	17250	Playa de Aro	972817263	41.8176	3.06697	playadearo.120@es.mcd.com	Gerona	GI	true	false	false	false	false	false				Terraza|Delivery|Para llevar	true	11:00-23:00	11:00-00:00	11:00-23:00	11:00-00:00	false	false	false	false	false	false	false	false	false	false	
133	Cambrils	Avda. Diputación, nº 8	43850	Cambrils	977369084	41.0666	1.06684	cambrils.133@es.mcd.com	Tarragona	T	true	false	false	false	false	false				Delivery|Descuento familias numerosas|Para llevar	true	12:30-23:00	12:30-00:00	12:30-23:00	12:30-23:00	false	false	false	false	false	false	false	false	false	false	false
19	McDonald's Carrefour Alcobendas	Centro Comercial Carrefour | Ctra. Madrid-Irún, Km. 14,500	28100	Alcobendas	916620438	40.526	-3.65192	continente.19@es.mcd.com	Madrid	M	true	false	false	false	false	false				McAuto|McCafé|Parking|Servicio a mesa|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:00-22:00	12:00-22:00	12:00-22:00	12:00-22:00	false	false	false	false	false	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	
189	Algete	Ctra. M-100, Km. 0,400	28700	San Sebastián de los Reyes	916239231	40.5827	-3.57572		Madrid	M	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	09:00-23:00	09:00-23:00	09:00-23:00	09:00-23:00	false	false	false	false	false	true	09:00-01:00	09:00-02:00	09:00-02:00	09:00-02:00	false
127	Tres Cantos	Plaza del Toro, s/n	28760	Tres Cantos	918042220	40.6053	-3.71816		Madrid	M	true	false	false	false	false	false				McAuto|Parking|Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	false
10	La Vaguada	Centro Comercial Madrid 2 - La Vaguada | Avda. Monforte de Lemos, s/n	28029	Madrid	917300234	40.4798	-3.70705	lavaguada.10@es.mcd.com	Madrid	M	true	false	false	false	917300234	lavaguada.10@es.mcd.com  Puede contactar con el Delegado de Protección de Datos en dpd.mcdonaldsspain@es.mcd.com	A-28586097	Resturantes McDonald´s S.A.U.	C/ Somera nº 5, 28023, Madrid.	McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	09:00-23:00	09:00-23:00	09:00-23:00	09:00-23:00	false	false	false	false	false	false	false	false	false	false	false
119	HORTALEZA	Avda. de los Andes, 46 | Campo de las Naciones | Hortaleza	28042	Madrid	913209196	40.4556	-3.61903		Madrid	M	true	false	false	false	false	false				McAuto|Parking|Terraza|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	12:00-23:30	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	true	12:00-23:30	12:00-00:30	12:00-00:30	12:00-00:30	
14	Jumbo	Centro Comercial Alcampo | Avda. Pío XII, nº 2 | Local nº 15	28016	Madrid	913502191	40.4626	-3.67488	jumbo.14@es.mcd.com	Madrid	M	true	false	false	false	false	false				Play Place|Desayunos|Parking|Terraza|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	09:00-23:00	09:00-00:00	09:00-23:00	09:00-00:00	false	false	false	false	false	false	false	false	false	false	false
2	Alcalá	C/ Alcalá, nº 396	28027	Madrid	913771464	40.4367	-3.64027	alcala.2@es.mcd.com	Madrid	M	true	false	false	false	913771464	alcala.2@es.mcd.com	B-78430600	Refedosa S.L.	C Alcala ,396	McCafé|Servicio a mesa|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	13:00-00:00	13:00-00:00	13:00-00:00	13:00-00:00	false	false	false	false	false	false	false	false	false	false	false
43	McDonald's Cuatro caminos	Glorieta Cuatro Caminos, nº 5	28020	Madrid	915539979	40.4475	-3.704	cuatrocaminos.43@es.mcd.com	Madrid	M	true	false	false	false	false	false	B-88061213	REMUNFE S.L.U	GLORIETA CUATRO CAMINOS, Nº 5	McCafé|Signature|Ticket|Delivery|McExpress|Descuento familias numerosas|Para llevar	true	13:00-01:00	13:00-01:00	13:00-01:00	13:00-01:00	true	13:00-02:00	13:00-02:00	13:00-02:00	13:00-02:00	false	false	false	false	false	false
188	San Blas	Centro Comercial Las Rosas | Avda. de Guadalajara, nº 2 | San Blas	28032	Madrid	913134427	40.4179	-3.62193	sanblas.188@es.mcd.com	Madrid	M	true	false	false	false	false	false				McCafé|Parking|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	13:00-23:00	13:00-00:00	13:00-23:30	13:00-23:30	false	false	false	false	false	false	false	false	false	false	false
18	Isaac Peral	C/ Isaac Peral, nº 4	28015	Madrid	915443812	40.435	-3.71812	isaacperal.18@es.mcd.com	Madrid	M	true	false	false	false	915443812	isaacperal.18@es.mcd.com  Puede contactar con el Delegado de Protección de Datos en dpd.mcdonaldsspain@es.mcd.com	A-28586097	Restaurantes McDonald´s S.A.U.	C/ Somera nº 5, 28023, Madrid.	McCafé|Desayunos|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	09:00-23:00	09:00-23:00	09:00-23:00	09:00-23:00	false	false	false	false	false	false	false	false	false	false	false
108	Torrejón	Centro Comercial Parque Corredor | Ctra. De Torrejón a Ajalvir, s/n	28850	Torrejón de Ardoz	916567017	40.4764	-3.47897	torrejon.108@es.mcd.com	Madrid	M	true	false	false	false	false	false			null	Minusválidos|Ticket|Descuento familias numerosas|Para llevar	true	13:mm-22:mm	13:mm-22:mm	13:mm-22:mm	-	false	false	false	false	false	false	false	false	false	false	false
91	Princesa	C/ Princesa, nº 3	28008	Madrid	911997065	40.425	-3.71266	princesa.91@es.mcd.com	Madrid	M	true	false	false	false	911997065	es-0091.princesa@es.mcd.com	B87506622	Madragoa 2016 S.L.U	C/ Princesa, 3, 28008, Madrid.	McCafé|Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Cumpleaños en casa	true	12:30-01:00	12:30-01:00	12:30-01:00	12:30-01:00	false	false	false	false	false	false	false	false	false	false	
5	Montera	C/ Montera, nº 47	28013	Madrid	915313711	40.4199	-3.70164	montera.5@es.mcd.com	Madrid	M	true	false	false	false	915313711	montera.5@es.mcd.com  Puede contactar con el Delegado de Protección de Datos en dpd.mcdonaldsspain@es.mcd.com	A-28586097	Restaurantes McDonald´s S.A.U.	C/ Somera nº 5, 28023, Madrid.	Desayunos|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	10:00-23:00	10:00-23:00	10:00-23:00	10:00-23:00	false	false	false	false	false	false	false	false	false	false	false
7	Esparteros	C/ Esparteros, nº 1	28012	Madrid	915324572	40.4165	-3.70483	esparteros.7@es.mcd.com	Madrid	M	true	false	false	false	915324572	esparteros.7@es.mcd.com    Puede contactar con el Delegado de Protección de Datos en dpd.mcdonaldsspain@es.mcd.com	A-28586097	Restaurantes McDonald´s S.A.U.	C/ Somera nº 5, 28023, Madrid.	Desayunos|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	09:00-23:00	09:00-23:00	09:00-23:00	09:00-23:00	false	false	false	false	false	false	false	false	false	false	false
111	Atocha	C/ Atocha, 127 | Hotel Nacional	28012	Madrid	913693569	40.4096	-3.69257	atocha.111@es.mcd.com	Madrid	M	true	false	false	false	false	false			null	McCafé|Signature|Cumpleaños|Delivery|McExpress|Para llevar	true	13:00-23:00	13:00-00:00	13:00-23:00	13:00-00:00	true	-	-	-	-	false	false	false	false	false	false
140	Pozuelo Hipercor	C/ Rafael Boti, nº 4 | Junto a Hipercor Pozuelo | Aravaca	28023	Madrid	913728471	40.4633	-3.80342		Madrid	M	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	09:00-23:00	09:00-23:00	09:00-23:00	09:00-23:00	false	false	false	false	false	true	09:00-00:00	09:00-00:00	09:00-00:00	09:00-00:00	false
151	Carabanchel	C/ La Oca, 105 - Glorieta del Ejército | Carabanchel	28025	Madrid	915251720	40.3879	-3.7443	carabanchel.151@es.mcd.com	Madrid	M	true	false	false	false	false	false				Play Place|Desayunos|Terraza|Signature|Cumpleaños|Delivery|McExpress|Descuento familias numerosas|Para llevar	true	10:00-23:00	10:00-23:00	10:00-23:00	10:00-23:00	true	10:00-00:00	10:00-00:00	10:00-00:00	10:00-00:00	false	false	false	false	false	
177	Las Rozas	Centro Comercial Pinar | Ctra. Nacional VI, Km. 22	28232	Las Rozas	916373657	40.5232	-3.88431	lasrozas.177@es.mcd.com	Madrid	M	true	false	false	false	false	false	B-82184110	RESVIPINAR S.L.	Centro Comercial EJE PINAR. Ctra. A-6 Km.21 Las Rozas 28230 MADRID	Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	false	false	false	false	false	false	false	false	false	false	
50	Majadahonda	Avda. de España, s/n | Zona Verde Interland	28220	Majadahonda	916340402	40.4654	-3.86649		Madrid	M	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	09:00-23:00	09:00-23:00	09:00-23:00	09:00-23:00	false	false	false	false	false	true	09:00-01:00	09:00-01:30	09:00-01:00	09:00-01:30	false
54	Alcalá de Henares	Plaza de Cervantes, nº 17	28801	Alcalá de Henares	918834211	40.4824	-3.36456	alcaladehenares.54@es.mcd.com	Madrid	M	false	false	false	false	false	false				McCafé|Terraza|Signature|Cumpleaños|Delivery	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
74	Alcalá La Dehesa	Centro Comercial La Dehesa | Ctra. Nacional II, Km. 34	28805	Alcalá de Henares	918812959	40.5042	-3.32988		Madrid	M	false	false	false	false	false	false				McAuto|McCafé|Play Place|Signature|Cumpleaños|Delivery	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false	false
70	Alcorcón	Alcorcon Parque Oeste | Avenida de Europa, s/n. Parcela 29	28922	Alcorcón	916890148	40.3487	-3.85119	alcorcon.70@es.mcd.com	Madrid	M	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	10:00-00:00	10:00-00:00	10:00-00:00	10:00-00:00	false	false	false	false	false	true	10:00-23:45	10:00-23:45	10:00-23:45	10:00-23:45	false
83	McDonalds Sector 3	Centro Comercial Getafe III | Avda. Juan Carlos I, s/n	28905	Getafe	910440602	40.2965	-3.74538	getafe.83@es.mcd.com	Madrid	M	true	false	false	false	false	false				McAuto|Parking|Terraza|Minusválidos|Ticket|Delivery|Descuento familias numerosas	true	11:30-22:00	11:30-22:00	11:30-22:00	11:30-22:00	false	false	false	false	false	true	11:30-00:00	11:30-01:00	11:30-00:00	11:30-01:00	false
145	McDonald's Fuenlabrada	C/ Leganés, nº55	28945	Fuenlabrada	916067766	40.2938	-3.79102		Madrid	M	true	false	false	false	916067766	encasahappycumple@gmail.com	B-88076716	Román de Penaltilargo, S.L.U	C/ Leganés 55, 28942	McAuto|McCafé|Play Place|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	12:30-22:00	12:30-22:00	12:30-22:00	12:30-22:00	false	false	false	false	false	true	12:30-00:00	12:30-00:00	12:30-00:00	12:30-00:00	No existe este servicio
40	Zocodover	Plaza de Zocodover, nº 13	45001	Toledo	925252655	39.8592	-4.02133	toledo.40@es.mcd.com	Toledo	TO	true	false	false	false	925252655	toledo.40@es.mcd.com	B85092724	SEF HISPANIA S.L	Plaza de Zocodover, Nº 13 45001 Toledo	Terraza|Signature|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	false	false	false	false	false	
28	Benidorm	Plaza de la Hispanidad, nº3	03503	Benidorm	965867513	38.5376	-0.126336	benidorm.28@es.mcd.com	Alicante/Alacant	A	true	false	false	false	false	false				Terraza|Delivery|Para llevar	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	false	false	false	false	false	false	false	false	false	false	false
283	Benidorm Playa	Avda. Madrid, nº 33 | Edificio Almadraba Local 1 | Rincón de Loix	03503	Benidorm	966831547	38.5331	-0.107433	benidormplaya.283@es.mcd.com	Alicante/Alacant	A	true	false	false	false	false	false				Terraza|Delivery|Para llevar	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	false	false	false	false	false	false	false	false	false	false	false
284	Alfaz del Pí	Ctra. N-332 con Avd. Albir	03580	Alfaz del Pí	966868045	38.5753	-0.078688		Alicante/Alacant	A	true	false	false	false	false	false				McAuto|Parking|Terraza|Delivery|Para llevar	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	false	false	false	false	false	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	
167	San Juan Cines	Ctra. Nacional 332, Km.114,75	03550	San Juan de Alicante	965654749	38.3983	-0.42884	sanjuancines.167@es.mcd.com	Alicante/Alacant	A	true	false	false	false	965654749	sanjuancines.167@es.mcd.com	B 26353177	ALC HOSTELERIA S.L.	Avd.  Universidad  s/n 03009 Alicante	Parking|Terraza|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	11:00-23:00	11:00-23:00	11:00-23:00	11:00-23:00	false	false	false	false	false	false	false	false	false	false	
33	Playa de San Juan	Avda. Niza, nº 12	03540	Playa de San Juan	965151944	38.3704	-0.410576	sanjuan.33@es.mcd.com	Alicante/Alacant	A	true	false	false	false	false	false	B63266274	FRASAMARAL S.L.		Terraza|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:00-23:00	12:00-00:00	12:00-23:00	12:00-00:00	false	false	false	false	false	false	false	false	false	false	false
72	Alicante Santa Faz	Avda. de Denia, nº 175	03559	Alicante	965261970	38.383	-0.451681	santafaz.72@es.mcd.com	Alicante/Alacant	A	true	false	false	false	false	false	B63266274	FRASAMARAL S:L:		McAuto|Desayunos|Parking|Terraza|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	11:00-00:00	11:00-00:00	11:00-00:00	11:00-00:00	false	false	false	false	false	true	11:00-00:00	11:00-02:00	11:00-02:00	11:00-01:00	
472	Ondara	Centro Comercial Portal de la Marina | C/ Costa Blanca, s/n	03760	Ondara	966477450	38.8182	0.023706	ondara.472@es.mcd.com	Alicante/Alacant	A	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Signature	true	11:00-23:00	11:00-23:00	12:30-23:00	12:30-23:00	false	false	false	false	false	true	11:00-23:00	11:00-23:00	12:30-23:00	12:30-23:00	false
495	Alcoy	C/ Valencia, nº 15-A	03804	Alcoy	965336568	38.7126	-0.466262		Alicante/Alacant	A	true	false	false	false	false	false				McAuto|Parking|Terraza|Delivery|Para llevar	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	false	false	false	false	false	true	12:00-23:00	12:00-23:00	12:00-23:00	12:00-23:00	false
461	Plaza Mar II	Centro Comercial Plaza Mar II | Avda. de Denia s/n | Locales R1/R2	03016	Alicante	965269226	38.3546	-0.471576	plazamar.461@es.mcd.com	Alicante/Alacant	A	true	false	false	false	false	false				McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	09:00-23:30	09:00-23:30	11:00-23:30	11:00-23:30	false	false	false	false	false	false	false	false	false	false	false
12	Alicante Explanada	Explanada de España, nº 8	03002	Alicante	965214751	38.3437	-0.482519	alicante.12@es.mcd.com	Alicante/Alacant	A	true	false	false	false	965214751	alicante.12@es.mcd.com	B 54895263	ALICANTE 21 SLU	Explanada  de España 8 Alicante 03002	Terraza|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	11:00-23:00	11:00-23:00	11:00-23:00	11:00-23:00	false	false	false	false	false	false	false	false	false	false	
221	Alicante Universidad	Avda. Universidad s/n | Polígono Industrial Rabasa	03009	Alicante	965170923	38.3746	-0.507475	alicanteuniversidad.221@es.mcd.com	Alicante/Alacant	A	true	false	false	false	965170923	alicanteuniversidad.221@es.mcd.com	B 26353177	ALC HOSTELERIA S.L.	Avda. Universidad s/n  03009 Alicante	McAuto|McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	10:30-23:00	11:00-23:00	11:00-23:00	11:00-23:00	false	false	false	false	false	true	10:30-23:00	11:00-23:00	11:00-23:00	11:00-23:00	Viernes 10:30 a 00:00 horas
261	Javea	José Espronceda, 2	03730	Jávea	965794850	38.7883	0.172565		Alicante/Alacant	A	true	false	false	false	false	false				McAuto|McCafé|Play Place|Parking|Terraza|Servicio a mesa|Signature|Delivery	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	true	12:00-00:00	12:00-01:00	12:00-00:00	12:00-01:00	false
191	Denia	Avda. Negreals, nº 13 | Ctra. Denia a Ondara	03700	Denia	966430513	38.839	0.095204		Alicante/Alacant	A	true	false	false	false	false	false				McAuto|McCafé|Play Place|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Delivery	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	true	12:00-00:00	12:00-01:00	12:00-00:00	12:00-01:00	false
408	Puerta de Alicante	C.C. Puerta de Alicante | Avda. Neptuno. Planta Ocio | Local 18	03007	Alicante	965100635	38.342	-0.517522	puertadealicante.408@es.mcd.com	Alicante/Alacant	A	true	false	false	false	false	false	B54939806	PENIEL 408 S.L.		Parking|Terraza|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:00-23:00	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	false	false	false	false	false	false
346	McDonald's Gandia 	Avda. Blasco Ibañez, nº 4	46701	Gandía	962876063	38.9718	-0.169562		Valencia/València	V	true	false	false	false	false	false	B97072565	Nine Divine SLU		McAuto|McCafé|Play Place|Desayunos|Parking|Terraza|Servicio a mesa|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	11:00-23:00	11:00-23:00	11:00-23:00	11:00-23:00	false	false	false	false	false	true	11:00-00:00	11:00-00:00	11:00-00:00	11:00-00:00	
410	SANTA POLA	Carretera de Elche, nº 9	03130	Santa Pola	965411864	38.1971	-0.563201		Alicante/Alacant	A	true	false	false	false	false	false	B-42550392	PANTIN INVESTMENTS, S.L		McAuto|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	false	false	false	false	false	true	12:00-00:00	12:00-00:00	12:00-00:00	12:00-00:00	no
403	McDONALDS ELCHE NORTE	Ctra. N-340 Alicante a Murcia | Sector E-25 | Pol. Ind. Altabix	03203	Elche	966614414	38.2728	-0.668774		Alicante/Alacant	A	true	false	false	false	false	false	B-15802002	Galdana Restaurantes S.L.U		McAuto|Parking|Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:00-22:00	12:00-22:00	12:00-22:00	12:00-22:00	false	false	false	false	false	true	12:00-22:00	12:00-22:00	12:00-22:00	12:00-22:00	
197	Petrer-Elda	Avenida del Guirney, nº 8	03610	Petrer	966951864	38.4891	-0.777316		Alicante/Alacant	A	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	09:00-00:00	09:00-00:00	09:00-00:00	09:00-00:00	false	false	false	false	false	true	09:00-00:00	09:00-01:30	09:00-00:30	09:00-01:30	
415	EROSKI	Centro Comercial Aljub | C/ Jacarilla, s/n - Locales 10-11	03205	Elche	965460512	38.2639837	-0.7203199	elcheeroski.415@es.mcd.com	Alicante/Alacant	A	true	false	false	false	false	false	B15802002	Galdana restaurantes S.L.U	null	McCafé|Desayunos|Parking|Signature|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas	true	13:00-22:00	13:00-22:00	13:00-22:00	13:00-22:00	false	false	false	false	false	false	false	false	false	false	
323	McDonald's Cullera	Centro Comercial Carrefour Cullera | PRM 3	46400	Cullera	961738091	39.1792	-0.262077		Valencia/València	V	true	false	false	false	false	false	B98542996	Restaurante GreenFree		McAuto|McCafé|Play Place|Desayunos|Parking|Terraza|Minusválidos|Cumpleaños|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	11:00-23:00	11:00-23:00	11:00-23:00	11:00-23:00	false	false	false	false	false	true	11:00-00:00	11:00-00:00	11:00-00:00	11:00-00:00	false
217	Alzira	Centro Comercial Carrefour | Ctra. de Albalat, s/n	46600	Alzira	962405100	39.1619	-0.430071	administración@millamcd.com	Valencia/València	V	true	false	false	false	false	false				McAuto|McCafé|Parking|Terraza|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	11:00-23:00	11:00-00:00	12:00-23:30	12:00-23:30	false	false	false	false	false	true	11:00-23:30	11:00-00:30	12:00-00:00	12:00-00:00	false
134	Torrevieja	Carretera Comarcal Crevillente nº 3321, | s/n, frente a C.C. Habaneras	03184	Torrevieja	966708854	37.9931	-0.688831		Alicante/Alacant	A	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Delivery|Descuento familias numerosas|24H|Para llevar	true	08:00-00:00	08:00-00:00	08:00-00:00	08:00-00:00	false	false	false	false	false	true	00:00-00:00	00:00-00:00	00:00-00:00	00:00-00:00	all
506	Torrevieja Punta Marina	Centro Comercial Punta Marina | Ctra. N.332, Km. 54	03189	Orihuela Costa	966799591	37.9492	-0.71432		Alicante/Alacant	A	true	false	false	false	false	false				McAuto|McCafé|Desayunos|Parking|Terraza|Servicio a mesa|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	08:00-00:00	08:00-00:00	08:00-00:00	08:00-00:00	false	false	false	false	false	true	08:00-00:00	08:00-00:00	08:00-00:00	08:00-00:00	false
465	San Javier	Centro Comercial Dos Mares | Salida 777, AP-7 | Local A-16, 1ª Planta	30730	San Javier	968547398	37.8206	-0.81255	sanjavier.465@es.mcd.com	Murcia	MU	true	false	false	false	false	false				Parking|Terraza|Minusválidos|Descuento familias numerosas|Para llevar	true	12:00-22:30	12:00-23:00	12:00-22:30	12:00-23:00	false	false	false	false	false	false	false	false	false	false	false
404	Alfafar FS	Area Comercial Alfafar | Avda. Alcalde José Puertes, s/n	46910	Alfafar	963963191	39.4117	-0.38194	administracion@millamcd.com	Valencia/València	V	true	false	false	false	false	false				McAuto|McCafé|Parking|Terraza|Signature|Minusválidos|Delivery|Descuento familias numerosas|Para llevar	true	09:30-23:00	09:30-00:00	12:00-23:30	12:00-23:30	false	false	false	false	false	true	09:30-23:00	09:30-00:00	12:00-23:30	12:00-23:30	
123	Sant Cugat	Centro Comercial Sant Cugat | Local 103 | Avda. Via Augusta, 2-14	08174	Sant Cugat del Vallés	933155668	41.4836	2.05402	santcugat.123@es.mcd.com	Barcelona	B	true	false	false	false	false	false				Parking|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cargador coche eléctrico	true	12:00-22:00	12:00-23:00	12:00-22:00	12:00-23:00	false	false	false	false	false	false	false	false	false	false	false
98	McDonald's Terrassa Parc Vallés	Poligono Santa Margarita, nº 2 | Avenida Textil, nº 51	08223	Tarrasa	937863955	41.5457	2.02654		Barcelona	B	true	false	false	false	false	false				McAuto|Parking|Terraza|Servicio a mesa|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar	true	12:30-23:30	12:30-00:00	12:30-23:30	12:30-23:30	false	false	false	false	false	true	-	-	-	-	weekend
57	McDonald's Sabadell Paddock	Centro Comercial Paddock Boulevard | Avda. FranÇés Macia, nº 46	08206	Sabadell	937239601	41.5535	2.09823	sabadell.57@es.mcd.com	Barcelona	B	true	false	false	false	false	false			null	McCafé|Play Place|Terraza|Cumpleaños|Delivery|Descuento familias numerosas	true	12:30-23:30	12:30-00:00	12:30-23:30	12:30-00:00	false	false	false	false	false	false	false	false	false	false	
22	Baricentro	Centro Comercial Baricentro - Local 41 | Autopista a Sabadell - Salida 7A	08210	Barberá del Vallés	937185522	41.5083	2.13985	baricentro.22@es.mcd.com	Barcelona	B	true	false	false	false	937 185 522	baricentro.22@es.mcd.com	CIF A28586097	Restaurantes McDonald´s SAU 	C/Somera 5. 28023 Madrid.	McAuto|McCafé|Desayunos|Minusválidos|Ticket|Delivery|Descuento familias numerosas|Para llevar|Cumpleaños en casa	true	10:00-23:30	10:00-23:30	10:00-23:30	10:00-23:30	false	false	false	false	false	true	10:00-23:30	10:00-01:00	10:00-23:30	10:00-23:30	false
48	MAYOR DE GRACIA	C/ Mayor de Gracia, 113	08012	Barcelona	932178432	41.4014	2.1535	mayordegracia.48@es.mcd.com	Barcelona	B	true	false	false	false	false	false	B67557108	MONT-BRULL 48 SLU	C/Gran de Gracia 113, 08012 BARCELONA	Minusválidos|Ticket|Delivery|Para llevar	true	10:00-01:00	12:00-01:00	12:00-01:00	12:00-01:00	false	false	false	false	false	false	false	false	false	false	
